potid,speciesid,colour,longestleaflength_cm,loglongestleaflength_cm,height_cm,logheight_cm,num_leaves,lognum_leaves,observer,date,sampledate,graphdate,shadetreatment,invasiontreatment,season,treatment
25,hempnettle,blue,10.5,1.021189299,16.6,1.220108088,22,1.342422681,Katja,6/17/2023,6/14/2023,14-Jun,early,invaded,mid,earlyinvaded
25,maple,blue,2,0.301029996,2,0.301029996,2,0.301029996,Katja,6/17/2023,6/14/2023,14-Jun,early,invaded,mid,earlyinvaded
25,maple,green,2.6,0.414973348,5.5,0.740362689,4,0.602059991,Katja,6/17/2023,6/14/2023,14-Jun,early,invaded,mid,earlyinvaded
26,bindweed,red,6,0.77815125,7.2,0.857332496,7,0.84509804,Katja,6/17/2023,6/14/2023,14-Jun,normal,invaded,mid,normalinvaded
26,bindweed,blue,1.6,0.204119983,1.1,0.041392685,3,0.477121255,Katja,6/17/2023,6/14/2023,14-Jun,normal,invaded,mid,normalinvaded
26,commonplantain,yellow,3.5,0.544068044,,,8,0.903089987,Katja,6/17/2023,6/14/2023,14-Jun,normal,invaded,mid,normalinvaded
26,hempnettle,blue,9,0.954242509,19.3,1.285557309,30,1.477121255,Katja,6/17/2023,6/14/2023,14-Jun,normal,invaded,mid,normalinvaded
26,hempnettle,red,12,1.079181246,19,1.278753601,17,1.230448921,Katja,6/17/2023,6/14/2023,14-Jun,normal,invaded,mid,normalinvaded
26,maple,blue,2.8,0.447158031,5,0.698970004,6,0.77815125,Katja,6/17/2023,6/14/2023,14-Jun,normal,invaded,mid,normalinvaded
26,maple,green,5.2,0.716003344,4.4,0.643452676,6,0.77815125,Katja,6/17/2023,6/14/2023,14-Jun,normal,invaded,mid,normalinvaded
26,maple,red,2.5,0.397940009,5,0.698970004,6,0.77815125,Katja,6/17/2023,6/14/2023,14-Jun,normal,invaded,mid,normalinvaded
27,avens,blue,1.1,0.041392685,,,3,0.477121255,Katja,6/17/2023,6/14/2023,14-Jun,normal,uninvaded,mid,normaluninvaded
27,bindweed,yellow,3,0.477121255,3,0.477121255,5,0.698970004,Katja,6/17/2023,6/14/2023,14-Jun,normal,uninvaded,mid,normaluninvaded
27,bindweed,blue,3.1,0.491361694,3.6,0.556302501,6,0.77815125,Katja,6/17/2023,6/14/2023,14-Jun,normal,uninvaded,mid,normaluninvaded
27,bindweed,red,5.6,0.748188027,5,0.698970004,6,0.77815125,Katja,6/17/2023,6/14/2023,14-Jun,normal,uninvaded,mid,normaluninvaded
27,hempnettle,yellow,,,,,,,Katja,6/17/2023,6/14/2023,14-Jun,normal,uninvaded,mid,normaluninvaded
27,hempnettle,green,4,0.602059991,5,0.698970004,8,0.903089987,Katja,6/17/2023,6/14/2023,14-Jun,normal,uninvaded,mid,normaluninvaded
27,hempnettle,blue,8.1,0.908485019,12.3,1.089905111,14,1.146128036,Katja,6/17/2023,6/14/2023,14-Jun,normal,uninvaded,mid,normaluninvaded
27,manitobamaple,yellow,3.1,0.491361694,7.2,0.857332496,4,0.602059991,Katja,6/17/2023,6/14/2023,14-Jun,normal,uninvaded,mid,normaluninvaded
28,avens,yellow,1.7,0.230448921,,,,,Katja,6/17/2023,6/14/2023,14-Jun,early,uninvaded,mid,earlyuninvaded
28,avens,blue,2.4,0.380211242,,,,,Katja,6/17/2023,6/14/2023,14-Jun,early,uninvaded,mid,earlyuninvaded
28,bindweed,blue,3.5,0.544068044,1.5,0.176091259,4,0.602059991,Katja,6/17/2023,6/14/2023,14-Jun,early,uninvaded,mid,earlyuninvaded
28,bindweed,green,2.5,0.397940009,1.5,0.176091259,4,0.602059991,Katja,6/17/2023,6/14/2023,14-Jun,early,uninvaded,mid,earlyuninvaded
28,bindweed,yellow,2.5,0.397940009,4,0.602059991,3,0.477121255,Katja,6/17/2023,6/14/2023,14-Jun,early,uninvaded,mid,earlyuninvaded
28,hempnettle,yellow,8,0.903089987,10,1,2,0.301029996,Katja,6/17/2023,6/14/2023,14-Jun,early,uninvaded,mid,earlyuninvaded
28,hempnettle,red,5.2,0.716003344,8,0.903089987,2,0.301029996,Katja,6/17/2023,6/14/2023,14-Jun,early,uninvaded,mid,earlyuninvaded
28,maple,green,3,0.477121255,3.6,0.556302501,1,1,Katja,6/17/2023,6/14/2023,14-Jun,early,uninvaded,mid,earlyuninvaded
28,maple,yellow,2.2,0.342422681,3.1,0.491361694,3,0.477121255,Katja,6/17/2023,6/14/2023,14-Jun,early,uninvaded,mid,earlyuninvaded
28,maple,blue,2.8,0.447158031,4.2,0.62324929,4,0.602059991,Katja,6/17/2023,6/14/2023,14-Jun,early,uninvaded,mid,earlyuninvaded
28,maple,red,3,0.477121255,4,0.602059991,4,0.602059991,Katja,6/17/2023,6/14/2023,14-Jun,early,uninvaded,mid,earlyuninvaded
29,dandelion,yellow,7.8,0.892094603,,,6,0.77815125,Katja,6/17/2023,6/14/2023,14-Jun,control,invaded,mid,controlinvaded
29,hempnettle,blue,,,,,,,Katja,6/17/2023,6/14/2023,14-Jun,control,invaded,mid,controlinvaded
29,hempnettle,yellow,8.5,0.929418926,20,1.301029996,86,1.934498451,Katja,6/17/2023,6/14/2023,14-Jun,control,invaded,mid,controlinvaded
29,hempnettle,red,8.3,0.919078092,15.1,1.178976947,62,1.792391689,Katja,6/17/2023,6/14/2023,14-Jun,control,invaded,mid,controlinvaded
29,maple,blue,2.8,0.447158031,3.3,0.51851394,4,0.602059991,Katja,6/17/2023,6/14/2023,14-Jun,control,invaded,mid,controlinvaded
29,maple,yellow,2,0.301029996,3,0.477121255,3,0.477121255,Katja,6/17/2023,6/14/2023,14-Jun,control,invaded,mid,controlinvaded
29,maple,red,2,0.301029996,2,0.301029996,4,0.602059991,Katja,6/17/2023,6/14/2023,14-Jun,control,invaded,mid,controlinvaded
30,avens,green,1,0,,,3,0.477121255,Katja,6/17/2023,6/14/2023,14-Jun,control,uninvaded,mid,controluninvaded
30,avens,blue,0.8,-0.096910013,,,2,0.301029996,Katja,6/17/2023,6/14/2023,14-Jun,control,uninvaded,mid,controluninvaded
30,bindweed,yellow,3,0.477121255,3,0.477121255,5,0.698970004,Katja,6/17/2023,6/14/2023,14-Jun,control,uninvaded,mid,controluninvaded
30,bindweed,red,4.5,0.653212514,4,0.602059991,6,0.77815125,Katja,6/17/2023,6/14/2023,14-Jun,control,uninvaded,mid,controluninvaded
30,commonplantain,green,3.5,0.544068044,,,8,0.903089987,Katja,6/17/2023,6/14/2023,14-Jun,control,uninvaded,mid,controluninvaded
30,dandelion,green,4,0.602059991,,,12,1.079181246,Katja,6/17/2023,6/14/2023,14-Jun,control,uninvaded,mid,controluninvaded
30,hempnettle,green,,,,,,,Katja,6/17/2023,6/14/2023,14-Jun,control,uninvaded,mid,controluninvaded
30,hempnettle,red,7,0.84509804,7,0.84509804,18,1.255272505,Katja,6/17/2023,6/14/2023,14-Jun,control,uninvaded,mid,controluninvaded
30,hempnettle,yellow,,,,,,,Katja,6/17/2023,6/14/2023,14-Jun,control,uninvaded,mid,controluninvaded
30,maple,blue,2.2,0.342422681,3.1,0.491361694,4,0.602059991,Katja,6/17/2023,6/14/2023,14-Jun,control,uninvaded,mid,controluninvaded
1,bindweed,green,5.1,0.707570176,,,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
1,commonplantain,green,2.1,0.322219295,4.4,0.643452676,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
1,commonplantain,red,4,0.602059991,1,0,7,0.84509804,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
1,commonplantain,yellow,4.5,0.653212514,1,0,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
1,hempnettle,yellow,3.3,0.51851394,1,0,8,0.903089987,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
1,hempnettle,blue,11.2,1.049218023,38.7,1.587710965,91,1.959041392,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
1,hempnettle,green,4.5,0.653212514,20,1.301029996,15,1.176091259,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
1,maple,yellow,5,0.698970004,6.5,0.812913357,3,1.505149978,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
1,maple,blue,2.7,0.431363764,5.5,0.740362689,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
1,maple,green,2.3,0.361727836,4.8,0.681241237,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
2,bindweed,green,6.4,0.806179974,9,0.954242509,8,0.903089987,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
2,bindweed,red,8.6,0.934498451,45,1.653212514,8,0.903089987,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
2,bindweed,yellow,10,1,46,1.662757832,10,1,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
2,commonplantain,green,3.6,0.556302501,,,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
2,hempnettle,green,10.1,1.004321374,9.9,0.995635195,43,1.633468456,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
2,hempnettle,blue,,,,,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
2,hempnettle,yellow,4.5,0.653212514,11.4,1.056904851,28,1.447158031,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
2,maple,blue,3.2,0.505149978,5,0.698970004,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
2,maple,yellow,5.4,0.73239376,6.5,0.812913357,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
2,maple,green,,,,,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
3,avens,blue,2,0.301029996,,,3,0.477121255,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
3,avens,green,2,0.301029996,,,3,0.477121255,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
3,bindweed,red,7,0.84509804,77,1.886490725,19,1.278753601,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
3,bindweed,blue,6,0.77815125,28,1.447158031,10,1,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
3,bindweed,green,7.7,0.886490725,54,1.73239376,11,1.041392685,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
3,hempnettle,green,11.5,1.06069784,26,1.414973348,70,1.84509804,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
3,hempnettle,red,10.6,1.025305865,24,1.380211242,59,1.770852012,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
3,hempnettle,yellow,6.4,0.806179974,16.4,1.214843848,14,1.146128036,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
3,maple,yellow,4,0.602059991,3.5,0.544068044,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
3,maple,red,3,0.477121255,6.2,0.792391689,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
4,bindweed,green,6.8,0.832508913,33.3,1.522444234,21,1.322219295,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
4,bindweed,red,3.8,0.579783597,3.5,0.544068044,7,0.84509804,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
4,bindweed,yellow,4.9,0.69019608,5.5,0.740362689,7,0.84509804,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
4,dandelion,blue,10.7,1.029383778,,,7,0.84509804,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
4,hempnettle,blue,8.6,0.934498451,17.5,1.243038049,65,1.812913357,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
4,hempnettle,red,5.5,0.740362689,13,1.113943352,97,1.986771734,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
4,hempnettle,yellow,5.8,0.763427994,13.5,1.130333768,60,1.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
4,maple,yellow,2.3,0.361727836,3,0.477121255,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
5,bindweed,red,5.5,0.740362689,15.5,1.190331698,16,1.204119983,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
5,bindweed,yellow,2.2,0.342422681,2,0.301029996,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
5,bindweed,green,4.5,0.653212514,6.5,0.812913357,11,1.041392685,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
5,hempnettle,red,6.9,0.838849091,12.2,1.086359831,48,1.681241237,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
5,hempnettle,yellow,6.1,0.785329835,10.7,1.029383778,34,1.531478917,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
5,maple,yellow,2.8,0.447158031,3.4,0.531478917,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
5,maple,blue,2.7,0.431363764,6,0.77815125,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
5,maple,green,2.3,0.361727836,5.5,0.740362689,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
6,avens,green,2,0.301029996,,,3,0.477121255,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
6,avens,yellow,2.7,0.431363764,,,3,0.477121255,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
6,avens,red,2,0.301029996,,,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
6,bindweed,yellow,6.7,0.826074803,19.4,1.28780173,11,1.041392685,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
6,bindweed,red,8.3,0.919078092,26.5,1.423245874,9,0.954242509,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
6,bindweed,green,,,,,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
6,commonplantain,red,3,0.477121255,,,7,0.84509804,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
6,hempnettle,green,7.5,0.875061263,15.5,1.190331698,42,1.62324929,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
6,hempnettle,blue,10,1,21.5,1.33243846,38,1.579783597,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
6,hempnettle,red,7.8,0.892094603,15,1.176091259,36,1.556302501,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
6,maple,red,3.6,0.556302501,4.1,0.612783857,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
7,avens,yellow,4.5,0.653212514,,,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
7,avens,green,1,0,,,2,0.301029996,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
7,bindweed,yellow,10,1,139,2.1430148,36,1.556302501,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
7,bindweed,blue,10,1,85,1.929418926,29,1.462397998,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
7,bindweed,red,4,0.602059991,8,0.903089987,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
7,hempnettle,green,10,1,22.5,1.352182518,36,1.556302501,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
7,hempnettle,red,9.5,0.977723605,18,1.255272505,38,1.579783597,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,invaded,mid,earlyinvaded
8,avens,green,2.5,0.397940009,,,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
8,avens,red,1.5,0.176091259,,,3,0.477121255,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
8,bindweed,yellow,4.5,0.653212514,6,0.77815125,5,0.698970004,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
8,bindweed,green,7.5,0.875061263,38,1.579783597,10,1,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
8,bindweed,red,4,0.602059991,10,1,5,0.698970004,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
8,commonplantain,green,4,0.602059991,,,8,0.903089987,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
8,commonplantain,blue,2.5,0.397940009,,,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
8,hempnettle,blue,9,0.954242509,30,1.477121255,49,1.69019608,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
8,hempnettle,yellow,9,0.954242509,22,1.342422681,34,1.531478917,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
8,hempnettle,red,9,0.954242509,20,1.301029996,24,1.380211242,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
8,maple,blue,2,0.301029996,4,0.602059991,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
8,maple,green,3.5,0.544068044,6,0.77815125,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
8,maple,yellow,2.5,0.397940009,3,0.477121255,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,uninvaded,mid,controluninvaded
9,avens,blue,1.9,0.278753601,,,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
9,avens,red,1.5,0.176091259,,,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
9,bindweed,green,3,0.477121255,16,1.204119983,10,1,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
9,bindweed,blue,4,0.602059991,8,0.903089987,8,0.903089987,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
9,bindweed,red,2.5,0.397940009,3,0.477121255,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
9,dandelion,yellow,4,0.602059991,,,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
9,dandelion,red,,,,,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
9,hempnettle,red,8.5,0.929418926,23,1.361727836,46,1.662757832,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
9,hempnettle,green,8,0.903089987,17.5,1.243038049,47,1.672097858,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
9,hempnettle,yellow,8,0.903089987,20,1.301029996,40,1.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
10,bindweed,blue,6,0.77815125,7,0.84509804,8,0.903089987,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
10,bindweed,red,7.3,0.86332286,13.1,1.117271296,8,0.903089987,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
10,bindweed,yellow,4.6,0.662757832,6.6,0.819543936,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
10,dandelion,red,14,1.146128036,,,10,1,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
10,hempnettle,blue,10.5,1.021189299,23,1.361727836,42,1.62324929,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
10,hempnettle,green,5.5,0.740362689,10,1,16,1.204119983,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
10,hempnettle,yellow,6.6,0.819543936,9.3,0.968482949,33,1.51851394,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
10,maple,yellow,2,0.301029996,3,0.477121255,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
10,maple,green,3.1,0.491361694,4.5,0.653212514,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,uninvaded,mid,normaluninvaded
11,avens,red,3.2,0.505149978,,,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
11,avens,yellow,,,,,,,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
11,avens,blue,2,0.301029996,,,3,0.477121255,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
11,bindweed,blue,7.2,0.857332496,21.5,1.33243846,9,0.954242509,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
11,bindweed,green,8.4,0.924279286,29.4,1.46834733,10,1,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
11,bindweed,yellow,8,0.903089987,18,1.255272505,7,0.84509804,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
11,hempnettle,green,7.8,0.892094603,16.5,1.217483944,61,1.785329835,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
11,hempnettle,yellow,11.5,1.06069784,22,1.342422681,52,1.716003344,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
11,hempnettle,blue,7,0.84509804,15,1.176091259,16,1.204119983,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
11,maple,yellow,3.2,0.505149978,4.9,0.69019608,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,normal,invaded,mid,normalinvaded
12,avens,blue,3.5,0.544068044,,,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
12,avens,red,2,0.301029996,,,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
12,bindweed,red,3.7,0.568201724,7,0.84509804,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
12,bindweed,blue,5.3,0.72427587,18.3,1.26245109,9,0.954242509,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
12,bindweed,yellow,5.5,0.740362689,66,1.819543936,22,1.342422681,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
12,commonplantain,red,3.5,0.544068044,,,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
12,hempnettle,red,7,0.84509804,21,1.322219295,32,1.505149978,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
12,hempnettle,blue,4.4,0.643452676,9.3,0.968482949,50,1.698970004,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
12,hempnettle,green,9.5,0.977723605,22,1.342422681,42,1.62324929,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
12,maple,yellow,3.3,0.51851394,2.6,0.414973348,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
12,maple,red,3,0.477121255,5,0.698970004,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
12,maple,blue,2,0.301029996,3,0.477121255,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
12,maple,blue,2,0.301029996,2,0.301029996,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,control,invaded,mid,controlinvaded
14,avens,yellow,1.7,0.230448921,,,4,0.602059991,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
14,bindweed,blue,5.2,0.716003344,7.5,0.875061263,6,0.77815125,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
14,bindweed,red,6.6,0.819543936,26.5,1.423245874,9,0.954242509,David/Robbie,6/28/2023,6/28/2023,28-Jun,early,uninvaded,mid,earlyuninvaded
